p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0.01571
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0.00216
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
p_Acidobacteria,0
